epoch,s_per_epoch,total,contrib_pde,contrib_bc,contrib_ic,contrib_interface,contrib_pde_mech,contrib_bc_mech
1221,0.543799,1.767279e+02,1.091220e-02,1.553280e-01,2.164332e-01,1.143252e-05,1.756737e+02,6.715059e-01
1222,0.543807,1.764742e+02,1.102685e-02,1.552086e-01,2.159776e-01,1.142689e-05,1.754210e+02,6.709120e-01
1223,0.545583,1.762208e+02,1.117450e-02,1.550815e-01,2.155056e-01,1.142134e-05,1.751688e+02,6.702807e-01
1224,0.545235,1.759680e+02,1.136589e-02,1.549471e-01,2.150180e-01,1.141645e-05,1.749170e+02,6.696137e-01
1225,0.546093,1.757156e+02,1.162530e-02,1.548058e-01,2.145155e-01,1.141046e-05,1.746657e+02,6.689139e-01
1226,0.546389,1.754637e+02,1.199523e-02,1.546577e-01,2.139983e-01,1.140474e-05,1.744148e+02,6.681837e-01
1227,0.543601,1.752144e+02,1.467088e-02,1.545041e-01,2.134708e-01,1.140046e-05,1.741644e+02,6.674339e-01
1228,0.547108,1.749640e+02,1.561117e-02,1.543613e-01,2.129718e-01,1.139832e-05,1.739143e+02,6.667388e-01
1229,0.544410,1.747139e+02,1.641660e-02,1.542225e-01,2.124855e-01,1.139722e-05,1.736647e+02,6.660722e-01
1230,0.543718,1.744642e+02,1.737768e-02,1.540832e-01,2.120012e-01,1.139517e-05,1.734153e+02,6.654167e-01
1231,0.545355,1.742146e+02,1.842459e-02,1.539387e-01,2.115066e-01,1.138966e-05,1.731660e+02,6.647522e-01
1232,0.543395,1.739648e+02,1.988194e-02,1.537850e-01,2.109927e-01,1.138498e-05,1.729160e+02,6.640637e-01
1233,0.545100,1.737135e+02,2.199620e-02,1.536161e-01,2.104442e-01,1.137491e-05,1.726641e+02,6.633269e-01
1234,0.546788,1.734549e+02,2.371438e-02,1.534160e-01,2.098200e-01,1.135918e-05,1.724054e+02,6.624758e-01
1235,0.545411,1.731530e+02,1.333915e-02,1.531360e-01,2.089961e-01,1.133292e-05,1.721162e+02,6.613195e-01
1236,0.546843,1.728785e+02,1.336289e-02,1.527759e-01,2.079667e-01,1.130601e-05,1.718445e+02,6.598394e-01
1237,0.546188,1.726349e+02,1.243329e-02,1.524330e-01,2.069805e-01,1.128737e-05,1.716046e+02,6.584174e-01
1238,0.543864,1.723897e+02,1.109733e-02,1.521066e-01,2.060341e-01,1.127594e-05,1.713634e+02,6.570459e-01
1239,0.543828,1.721431e+02,1.076365e-02,1.517955e-01,2.051264e-01,1.126668e-05,1.711196e+02,6.557265e-01
1240,0.545919,1.718946e+02,1.041779e-02,1.514942e-01,2.042521e-01,1.126421e-05,1.708739e+02,6.544605e-01
1241,0.546007,1.716474e+02,1.035825e-02,1.512101e-01,2.034328e-01,1.126000e-05,1.706291e+02,6.532888e-01
1242,0.543960,1.714028e+02,1.052871e-02,1.509456e-01,2.026672e-01,1.126035e-05,1.703865e+02,6.522017e-01
1243,0.546590,1.711602e+02,1.203991e-02,1.506969e-01,2.019414e-01,1.126216e-05,1.701443e+02,6.511709e-01
1244,0.549155,1.709122e+02,1.241396e-02,1.504105e-01,2.011502e-01,1.126385e-05,1.698982e+02,6.500472e-01
1245,0.543834,1.706662e+02,1.348289e-02,1.501196e-01,2.003525e-01,1.126115e-05,1.696533e+02,6.489009e-01
1246,0.547106,1.704224e+02,1.528948e-02,1.498201e-01,1.995377e-01,1.125660e-05,1.694101e+02,6.477109e-01
1247,0.544595,1.701814e+02,1.869377e-02,1.495294e-01,1.987233e-01,1.124773e-05,1.691679e+02,6.464935e-01
1248,0.544081,1.699390e+02,1.970298e-02,1.492543e-01,1.979319e-01,1.124087e-05,1.689268e+02,6.452884e-01
1249,0.547256,1.696968e+02,1.954211e-02,1.489900e-01,1.971633e-01,1.123476e-05,1.686870e+02,6.441004e-01
1250,0.543389,1.694551e+02,1.869248e-02,1.487321e-01,1.964149e-01,1.122289e-05,1.684483e+02,6.429302e-01
1251,0.545934,1.692139e+02,1.730598e-02,1.484779e-01,1.956840e-01,1.120761e-05,1.682107e+02,6.417788e-01
1252,0.546085,1.689731e+02,1.562420e-02,1.482263e-01,1.949688e-01,1.119240e-05,1.679737e+02,6.406489e-01
1253,0.546150,1.687328e+02,1.396553e-02,1.479776e-01,1.942688e-01,1.118076e-05,1.677371e+02,6.395440e-01
1254,0.543913,1.684931e+02,1.256111e-02,1.477325e-01,1.935835e-01,1.117140e-05,1.675008e+02,6.384667e-01
1255,0.546526,1.682546e+02,1.203321e-02,1.474916e-01,1.929115e-01,1.116591e-05,1.672648e+02,6.374168e-01
1256,0.543899,1.680164e+02,1.136021e-02,1.472564e-01,1.922539e-01,1.116157e-05,1.670291e+02,6.363968e-01
1257,0.545900,1.677788e+02,1.079840e-02,1.470255e-01,1.916064e-01,1.115970e-05,1.667940e+02,6.353987e-01
1258,0.545230,1.675418e+02,1.032766e-02,1.467976e-01,1.909647e-01,1.115590e-05,1.665593e+02,6.344129e-01
1259,0.545935,1.673055e+02,9.924222e-03,1.465716e-01,1.903258e-01,1.114311e-05,1.663252e+02,6.334313e-01
1260,0.546384,1.670697e+02,9.566296e-03,1.463471e-01,1.896878e-01,1.112976e-05,1.660917e+02,6.324475e-01
1261,0.546073,1.668345e+02,9.258222e-03,1.461236e-01,1.890496e-01,1.111336e-05,1.658586e+02,6.314567e-01
1262,0.547536,1.665998e+02,8.962372e-03,1.459010e-01,1.884109e-01,1.110044e-05,1.656261e+02,6.304566e-01
1263,0.546439,1.663655e+02,8.684385e-03,1.456794e-01,1.877721e-01,1.109118e-05,1.653939e+02,6.294466e-01
1264,0.542370,1.661317e+02,8.430446e-03,1.454590e-01,1.871340e-01,1.108353e-05,1.651622e+02,6.284289e-01
1265,0.542523,1.658984e+02,8.195170e-03,1.452402e-01,1.864982e-01,1.107591e-05,1.649311e+02,6.274078e-01
1266,0.544021,1.656657e+02,7.983406e-03,1.450235e-01,1.858662e-01,1.106725e-05,1.647004e+02,6.263881e-01
1267,0.546616,1.654343e+02,8.442926e-03,1.448091e-01,1.852395e-01,1.105257e-05,1.644704e+02,6.253745e-01
1268,0.543929,1.652029e+02,8.483011e-03,1.446005e-01,1.846282e-01,1.104540e-05,1.642408e+02,6.243920e-01
1269,0.543505,1.649720e+02,8.440640e-03,1.443960e-01,1.840275e-01,1.103517e-05,1.640117e+02,6.234300e-01
1270,0.545812,1.647415e+02,8.367256e-03,1.441948e-01,1.834352e-01,1.102221e-05,1.637830e+02,6.224840e-01
1271,0.545909,1.645114e+02,8.305693e-03,1.439963e-01,1.828497e-01,1.101576e-05,1.635547e+02,6.215499e-01
1272,0.542995,1.642817e+02,8.217477e-03,1.438003e-01,1.822699e-01,1.100799e-05,1.633268e+02,6.206241e-01
1273,0.543682,1.640525e+02,8.114731e-03,1.436061e-01,1.816942e-01,1.100212e-05,1.630993e+02,6.197019e-01
1274,0.542121,1.638237e+02,8.003607e-03,1.434132e-01,1.811213e-01,1.099839e-05,1.628724e+02,6.187790e-01
1275,0.543401,1.635955e+02,7.888704e-03,1.432213e-01,1.805501e-01,1.099554e-05,1.626460e+02,6.178524e-01
1276,0.545824,1.633677e+02,7.770340e-03,1.430299e-01,1.799797e-01,1.098856e-05,1.624200e+02,6.169200e-01
1277,0.546273,1.631404e+02,7.650589e-03,1.428386e-01,1.794097e-01,1.098303e-05,1.621945e+02,6.159813e-01
1278,0.542397,1.629136e+02,7.536494e-03,1.426473e-01,1.788398e-01,1.097604e-05,1.619695e+02,6.150371e-01
1279,0.544248,1.626873e+02,7.424342e-03,1.424558e-01,1.782702e-01,1.096272e-05,1.617450e+02,6.140893e-01
1280,0.544669,1.624617e+02,7.469499e-03,1.422642e-01,1.777013e-01,1.095117e-05,1.615211e+02,6.131403e-01
1281,0.543338,1.622380e+02,7.414089e-03,1.420805e-01,1.771544e-01,1.093742e-05,1.612991e+02,6.122326e-01
1282,0.545479,1.620153e+02,7.305998e-03,1.419202e-01,1.766688e-01,1.092897e-05,1.610780e+02,6.114439e-01
1283,0.547806,1.617932e+02,7.447828e-03,1.417852e-01,1.762498e-01,1.092391e-05,1.608569e+02,6.107845e-01
1284,0.552549,1.615710e+02,7.289836e-03,1.416667e-01,1.758842e-01,1.092190e-05,1.606359e+02,6.102327e-01
1285,0.544219,1.613498e+02,7.807664e-03,1.415716e-01,1.755705e-01,1.092105e-05,1.604150e+02,6.097770e-01
1286,0.545558,1.611283e+02,7.798012e-03,1.415020e-01,1.753036e-01,1.092061e-05,1.601943e+02,6.094024e-01
1287,0.546440,1.609068e+02,7.316578e-03,1.414538e-01,1.750751e-01,1.092027e-05,1.599739e+02,6.090921e-01
1288,0.545891,1.606862e+02,7.283376e-03,1.414184e-01,1.748742e-01,1.092001e-05,1.597538e+02,6.088289e-01
1289,0.545758,1.604663e+02,7.599028e-03,1.413855e-01,1.746899e-01,1.091986e-05,1.595340e+02,6.085966e-01
1290,0.545725,1.602463e+02,7.507157e-03,1.413499e-01,1.745158e-01,1.091989e-05,1.593145e+02,6.083856e-01
1291,0.543434,1.600265e+02,7.351149e-03,1.413135e-01,1.743522e-01,1.092007e-05,1.590953e+02,6.081949e-01
1292,0.541963,1.598077e+02,7.626250e-03,1.412831e-01,1.742039e-01,1.092038e-05,1.588765e+02,6.080294e-01
1293,0.545393,1.595893e+02,7.869658e-03,1.412646e-01,1.740754e-01,1.092076e-05,1.586582e+02,6.078946e-01
1294,0.545343,1.593709e+02,7.746924e-03,1.412596e-01,1.739682e-01,1.092126e-05,1.584402e+02,6.077938e-01
1295,0.544172,1.591530e+02,7.634733e-03,1.412652e-01,1.738809e-01,1.092196e-05,1.582225e+02,6.077274e-01
1296,0.542895,1.589358e+02,7.821419e-03,1.412761e-01,1.738102e-01,1.092299e-05,1.580051e+02,6.076943e-01
1297,0.545716,1.587187e+02,7.971025e-03,1.412882e-01,1.737540e-01,1.092452e-05,1.577880e+02,6.076940e-01
1298,0.545692,1.585019e+02,7.963511e-03,1.413016e-01,1.737131e-01,1.092674e-05,1.575711e+02,6.077286e-01
1299,0.542971,1.582855e+02,8.105523e-03,1.413202e-01,1.736907e-01,1.092991e-05,1.573545e+02,6.078007e-01
1300,0.545428,1.580697e+02,8.375115e-03,1.413481e-01,1.736877e-01,1.093449e-05,1.571383e+02,6.079077e-01
1301,0.546355,1.578543e+02,8.505876e-03,1.413845e-01,1.736977e-01,1.094095e-05,1.569227e+02,6.080343e-01
1302,0.546765,1.576396e+02,8.533517e-03,1.414227e-01,1.737048e-01,1.094769e-05,1.567078e+02,6.081493e-01
1303,0.544168,1.574258e+02,8.631979e-03,1.414516e-01,1.736863e-01,1.095194e-05,1.564938e+02,6.082101e-01
1304,0.546379,1.572125e+02,8.747488e-03,1.414605e-01,1.736222e-01,1.095512e-05,1.562805e+02,6.081806e-01
1305,0.547098,1.569992e+02,8.599021e-03,1.414445e-01,1.735021e-01,1.095653e-05,1.560676e+02,6.080417e-01
1306,0.546476,1.567863e+02,8.648982e-03,1.414076e-01,1.733329e-01,1.095598e-05,1.558551e+02,6.078069e-01
1307,0.543251,1.565739e+02,8.932924e-03,1.413551e-01,1.731226e-01,1.095384e-05,1.556430e+02,6.074907e-01
1308,0.544344,1.563617e+02,8.962496e-03,1.412925e-01,1.728810e-01,1.095036e-05,1.554314e+02,6.071118e-01
1309,0.545787,1.561499e+02,8.858087e-03,1.412259e-01,1.726237e-01,1.094617e-05,1.552204e+02,6.067018e-01
1310,0.545110,1.559386e+02,8.769653e-03,1.411599e-01,1.723660e-01,1.094327e-05,1.550100e+02,6.062936e-01
1311,0.544176,1.557279e+02,8.757838e-03,1.410968e-01,1.721194e-01,1.094092e-05,1.548000e+02,6.059122e-01
1312,0.544441,1.555177e+02,8.756831e-03,1.410384e-01,1.718914e-01,1.093968e-05,1.545904e+02,6.055733e-01
1313,0.543671,1.553078e+02,8.768245e-03,1.409868e-01,1.716865e-01,1.093970e-05,1.543811e+02,6.052845e-01
1314,0.543260,1.550984e+02,8.836258e-03,1.409445e-01,1.715068e-01,1.094059e-05,1.541721e+02,6.050475e-01
1315,0.545630,1.548894e+02,8.914531e-03,1.409131e-01,1.713525e-01,1.094205e-05,1.539633e+02,6.048589e-01
1316,0.544422,1.546807e+02,8.949760e-03,1.408922e-01,1.712206e-01,1.094390e-05,1.537549e+02,6.047108e-01
1317,0.547784,1.544724e+02,8.979254e-03,1.408792e-01,1.711055e-01,1.094606e-05,1.535468e+02,6.045917e-01
1318,0.543571,1.542645e+02,9.044597e-03,1.408700e-01,1.709999e-01,1.094846e-05,1.533391e+02,6.044877e-01
1319,0.545452,1.540570e+02,9.118047e-03,1.408603e-01,1.708961e-01,1.095012e-05,1.531318e+02,6.043844e-01
1320,0.544088,1.538500e+02,9.181859e-03,1.408474e-01,1.707875e-01,1.095156e-05,1.529249e+02,6.042695e-01
1321,0.543504,1.536434e+02,9.260429e-03,1.408304e-01,1.706695e-01,1.095284e-05,1.527185e+02,6.041339e-01
1322,0.543385,1.534372e+02,9.343458e-03,1.408092e-01,1.705395e-01,1.095387e-05,1.525126e+02,6.039724e-01
1323,0.545655,1.532315e+02,9.389590e-03,1.407839e-01,1.703962e-01,1.095454e-05,1.523071e+02,6.037833e-01
1324,0.543421,1.530261e+02,9.399706e-03,1.407545e-01,1.702397e-01,1.095490e-05,1.521021e+02,6.035680e-01
1325,0.544843,1.528211e+02,9.409419e-03,1.407202e-01,1.700709e-01,1.095505e-05,1.518976e+02,6.033305e-01
1326,0.543310,1.526165e+02,9.430739e-03,1.406812e-01,1.698922e-01,1.095513e-05,1.516934e+02,6.030770e-01
1327,0.544864,1.524123e+02,9.456401e-03,1.406384e-01,1.697073e-01,1.095528e-05,1.514897e+02,6.028155e-01
1328,0.543168,1.522085e+02,9.491050e-03,1.405940e-01,1.695209e-01,1.095557e-05,1.512863e+02,6.025547e-01
1329,0.543947,1.520051e+02,9.533527e-03,1.405506e-01,1.693376e-01,1.095603e-05,1.510834e+02,6.023021e-01
1330,0.544031,1.518021e+02,9.564631e-03,1.405103e-01,1.691609e-01,1.095665e-05,1.508808e+02,6.020631e-01
1331,0.544208,1.515995e+02,9.577739e-03,1.404739e-01,1.689925e-01,1.095741e-05,1.506786e+02,6.018400e-01
1332,0.545261,1.513973e+02,9.589356e-03,1.404412e-01,1.688325e-01,1.095830e-05,1.504768e+02,6.016322e-01
1333,0.546257,1.511955e+02,9.610590e-03,1.404111e-01,1.686796e-01,1.095931e-05,1.502754e+02,6.014374e-01
1334,0.544110,1.509941e+02,9.636325e-03,1.403826e-01,1.685325e-01,1.096044e-05,1.500743e+02,6.012527e-01
1335,0.544804,1.507930e+02,9.662582e-03,1.403553e-01,1.683897e-01,1.096171e-05,1.498736e+02,6.010754e-01
1336,0.545830,1.505924e+02,9.686581e-03,1.403293e-01,1.682503e-01,1.096312e-05,1.496732e+02,6.009035e-01
1337,0.543898,1.503921e+02,9.693863e-03,1.403047e-01,1.681134e-01,1.096469e-05,1.494732e+02,6.007355e-01
1338,0.544432,1.501922e+02,9.663719e-03,1.402812e-01,1.679779e-01,1.096646e-05,1.492737e+02,6.005703e-01
1339,0.546686,1.499926e+02,9.560454e-03,1.402585e-01,1.678436e-01,1.096855e-05,1.490745e+02,6.004088e-01
1340,0.544335,1.497931e+02,9.224035e-03,1.402375e-01,1.677142e-01,1.097067e-05,1.488757e+02,6.002627e-01
1341,0.543974,1.495945e+02,9.284696e-03,1.402100e-01,1.675674e-01,1.097158e-05,1.486773e+02,6.000796e-01
1342,0.544078,1.493962e+02,9.330947e-03,1.401752e-01,1.674028e-01,1.097203e-05,1.484794e+02,5.998593e-01
1343,0.545677,1.491983e+02,9.369803e-03,1.401339e-01,1.672230e-01,1.097212e-05,1.482819e+02,5.996076e-01
1344,0.545943,1.490007e+02,9.404810e-03,1.400878e-01,1.670329e-01,1.097202e-05,1.480848e+02,5.993349e-01
1345,0.545029,1.488036e+02,9.440191e-03,1.400398e-01,1.668390e-01,1.097187e-05,1.478882e+02,5.990542e-01
1346,0.542953,1.486068e+02,9.476386e-03,1.399927e-01,1.666478e-01,1.097147e-05,1.476919e+02,5.987778e-01
1347,0.545209,1.484105e+02,9.510286e-03,1.399487e-01,1.664640e-01,1.097110e-05,1.474960e+02,5.985155e-01
1348,0.543718,1.482145e+02,9.545804e-03,1.399091e-01,1.662908e-01,1.097123e-05,1.473005e+02,5.982731e-01
1349,0.545661,1.480189e+02,9.586733e-03,1.398743e-01,1.661295e-01,1.097188e-05,1.471052e+02,5.980536e-01
1350,0.543686,1.478237e+02,9.638295e-03,1.398435e-01,1.659791e-01,1.097300e-05,1.469103e+02,5.978555e-01
1351,0.545526,1.476288e+02,9.699906e-03,1.398160e-01,1.658379e-01,1.097414e-05,1.467158e+02,5.976753e-01
1352,0.543540,1.474343e+02,9.768630e-03,1.397910e-01,1.657036e-01,1.097489e-05,1.465216e+02,5.975083e-01
1353,0.543887,1.472402e+02,9.839998e-03,1.397675e-01,1.655736e-01,1.097560e-05,1.463277e+02,5.973491e-01
1354,0.546160,1.470465e+02,9.907954e-03,1.397449e-01,1.654452e-01,1.097622e-05,1.461342e+02,5.971919e-01
1355,0.545633,1.468532e+02,9.968661e-03,1.397220e-01,1.653156e-01,1.097674e-05,1.459411e+02,5.970314e-01
1356,0.543246,1.466602e+02,1.002300e-02,1.396978e-01,1.651825e-01,1.097713e-05,1.457484e+02,5.968628e-01
1357,0.543034,1.464676e+02,1.007386e-02,1.396715e-01,1.650441e-01,1.097743e-05,1.455561e+02,5.966831e-01
1358,0.543504,1.462754e+02,1.012312e-02,1.396426e-01,1.648997e-01,1.097766e-05,1.453642e+02,5.964910e-01
1359,0.547339,1.460835e+02,1.017259e-02,1.396111e-01,1.647494e-01,1.097788e-05,1.451727e+02,5.962874e-01
1360,0.543578,1.458920e+02,1.022075e-02,1.395778e-01,1.645950e-01,1.097812e-05,1.449815e+02,5.960757e-01
1361,0.543295,1.457009e+02,1.026550e-02,1.395432e-01,1.644375e-01,1.097842e-05,1.447908e+02,5.958585e-01
1362,0.543253,1.455101e+02,1.030534e-02,1.395082e-01,1.642787e-01,1.097879e-05,1.446004e+02,5.956392e-01
1363,0.543342,1.453197e+02,1.034133e-02,1.394732e-01,1.641199e-01,1.097924e-05,1.444103e+02,5.954208e-01
1364,0.547844,1.451297e+02,1.037604e-02,1.394386e-01,1.639622e-01,1.097977e-05,1.442207e+02,5.952058e-01
1365,0.544663,1.449400e+02,1.041101e-02,1.394045e-01,1.638064e-01,1.098035e-05,1.440313e+02,5.949956e-01
1366,0.547396,1.447507e+02,1.044576e-02,1.393712e-01,1.636530e-01,1.098098e-05,1.438424e+02,5.947914e-01
1367,0.548005,1.445617e+02,1.047804e-02,1.393387e-01,1.635023e-01,1.098163e-05,1.436538e+02,5.945935e-01
1368,0.543270,1.443731e+02,1.050411e-02,1.393075e-01,1.633544e-01,1.098229e-05,1.434655e+02,5.944018e-01
1369,0.543366,1.441848e+02,1.051931e-02,1.392774e-01,1.632091e-01,1.098297e-05,1.432776e+02,5.942159e-01
1370,0.544966,1.439969e+02,1.051839e-02,1.392483e-01,1.630661e-01,1.098368e-05,1.430900e+02,5.940351e-01
1371,0.545347,1.438093e+02,1.049317e-02,1.392200e-01,1.629247e-01,1.098443e-05,1.429028e+02,5.938585e-01
1372,0.547789,1.436220e+02,1.042332e-02,1.391923e-01,1.627846e-01,1.098529e-05,1.427159e+02,5.936864e-01
1373,0.546163,1.434349e+02,1.022924e-02,1.391652e-01,1.626462e-01,1.098634e-05,1.425293e+02,5.935211e-01
1374,0.546254,1.432478e+02,9.623399e-03,1.391401e-01,1.625139e-01,1.098796e-05,1.423431e+02,5.933779e-01
1375,0.546374,1.430617e+02,9.692828e-03,1.391123e-01,1.623695e-01,1.098893e-05,1.421573e+02,5.932018e-01
1376,0.543319,1.428760e+02,9.705088e-03,1.390805e-01,1.622115e-01,1.098925e-05,1.419720e+02,5.929916e-01
1377,0.545429,1.426906e+02,9.754320e-03,1.390430e-01,1.620405e-01,1.098907e-05,1.417870e+02,5.927507e-01
1378,0.549441,1.425056e+02,9.809320e-03,1.389992e-01,1.618590e-01,1.098861e-05,1.416024e+02,5.924871e-01
1379,0.544549,1.423209e+02,9.849127e-03,1.389511e-01,1.616726e-01,1.098809e-05,1.414182e+02,5.922128e-01
1380,0.546447,1.421366e+02,9.925113e-03,1.389026e-01,1.614880e-01,1.098769e-05,1.412343e+02,5.919413e-01
1381,0.545573,1.419526e+02,1.002296e-02,1.388579e-01,1.613115e-01,1.098751e-05,1.410507e+02,5.916846e-01
1382,0.543868,1.417690e+02,1.007720e-02,1.388195e-01,1.611472e-01,1.098758e-05,1.408675e+02,5.914497e-01
1383,0.546569,1.415858e+02,1.009888e-02,1.387874e-01,1.609955e-01,1.098789e-05,1.406846e+02,5.912388e-01
1384,0.546353,1.414029e+02,1.014864e-02,1.387598e-01,1.608548e-01,1.098840e-05,1.405020e+02,5.910493e-01
1385,0.545793,1.412203e+02,1.023170e-02,1.387344e-01,1.607220e-01,1.098905e-05,1.403197e+02,5.908763e-01
1386,0.543523,1.410381e+02,1.032276e-02,1.387093e-01,1.605943e-01,1.098974e-05,1.401377e+02,5.907142e-01
1387,0.543974,1.408562e+02,1.042903e-02,1.386846e-01,1.604696e-01,1.099040e-05,1.399560e+02,5.905582e-01
1388,0.546647,1.406747e+02,1.054706e-02,1.386606e-01,1.603467e-01,1.099095e-05,1.397747e+02,5.904041e-01
1389,0.546873,1.404935e+02,1.063997e-02,1.386377e-01,1.602242e-01,1.099134e-05,1.395937e+02,5.902480e-01
1390,0.546110,1.403127e+02,1.069695e-02,1.386153e-01,1.601003e-01,1.099157e-05,1.394132e+02,5.900860e-01
1391,0.546711,1.401322e+02,1.074688e-02,1.385919e-01,1.599728e-01,1.099168e-05,1.392329e+02,5.899148e-01
1392,0.545674,1.399520e+02,1.080669e-02,1.385659e-01,1.598402e-01,1.099171e-05,1.390531e+02,5.897321e-01
1393,0.545878,1.397722e+02,1.087107e-02,1.385366e-01,1.597019e-01,1.099173e-05,1.388736e+02,5.895380e-01
1394,0.545989,1.395927e+02,1.094308e-02,1.385045e-01,1.595590e-01,1.099180e-05,1.386944e+02,5.893350e-01
1395,0.545548,1.394136e+02,1.102396e-02,1.384712e-01,1.594135e-01,1.099194e-05,1.385155e+02,5.891267e-01
1396,0.543550,1.392348e+02,1.109521e-02,1.384381e-01,1.592674e-01,1.099218e-05,1.383371e+02,5.889173e-01
1397,0.544903,1.390563e+02,1.114486e-02,1.384060e-01,1.591222e-01,1.099251e-05,1.381589e+02,5.887096e-01
1398,0.544175,1.388782e+02,1.118647e-02,1.383747e-01,1.589784e-01,1.099295e-05,1.379811e+02,5.885054e-01
1399,0.552942,1.387004e+02,1.123592e-02,1.383438e-01,1.588360e-01,1.099345e-05,1.378036e+02,5.883051e-01
1400,0.547944,1.385229e+02,1.129374e-02,1.383126e-01,1.586949e-01,1.099402e-05,1.376265e+02,5.881088e-01
1401,0.545865,1.383457e+02,1.135689e-02,1.382814e-01,1.585552e-01,1.099463e-05,1.374496e+02,5.879167e-01
1402,0.546039,1.381689e+02,1.142260e-02,1.382507e-01,1.584176e-01,1.099526e-05,1.372731e+02,5.877293e-01
1403,0.543371,1.379924e+02,1.147972e-02,1.382214e-01,1.582827e-01,1.099591e-05,1.370969e+02,5.875467e-01
1404,0.543925,1.378162e+02,1.151708e-02,1.381938e-01,1.581504e-01,1.099659e-05,1.369210e+02,5.873689e-01
1405,0.544282,1.376404e+02,1.153595e-02,1.381676e-01,1.580205e-01,1.099732e-05,1.367454e+02,5.871951e-01
1406,0.543905,1.374648e+02,1.154141e-02,1.381421e-01,1.578922e-01,1.099814e-05,1.365702e+02,5.870245e-01
1407,0.544245,1.372895e+02,1.152722e-02,1.381167e-01,1.577649e-01,1.099909e-05,1.363953e+02,5.868566e-01
1408,0.544904,1.371145e+02,1.147090e-02,1.380913e-01,1.576387e-01,1.100023e-05,1.362206e+02,5.866926e-01
1409,0.546328,1.369398e+02,1.130181e-02,1.380669e-01,1.575153e-01,1.100170e-05,1.360463e+02,5.865365e-01
1410,0.545903,1.367647e+02,1.052883e-02,1.380463e-01,1.574007e-01,1.100394e-05,1.358723e+02,5.864040e-01
1411,0.542357,1.365909e+02,1.063064e-02,1.380197e-01,1.572701e-01,1.100531e-05,1.356987e+02,5.862338e-01
1412,0.545516,1.364173e+02,1.069453e-02,1.379869e-01,1.571232e-01,1.100579e-05,1.355254e+02,5.860259e-01
1413,0.542337,1.362440e+02,1.074045e-02,1.379484e-01,1.569624e-01,1.100556e-05,1.353525e+02,5.857864e-01
1414,0.543577,1.360710e+02,1.077906e-02,1.379054e-01,1.567925e-01,1.100489e-05,1.351800e+02,5.855261e-01
1415,0.543115,1.358984e+02,1.081679e-02,1.378604e-01,1.566193e-01,1.100409e-05,1.350078e+02,5.852579e-01
1416,0.544784,1.357261e+02,1.086138e-02,1.378161e-01,1.564489e-01,1.100343e-05,1.348360e+02,5.849949e-01
1417,0.546303,1.355542e+02,1.091170e-02,1.377751e-01,1.562862e-01,1.100306e-05,1.346645e+02,5.847473e-01
1418,0.546586,1.353826e+02,1.095990e-02,1.377389e-01,1.561344e-01,1.100304e-05,1.344932e+02,5.845216e-01
1419,0.546368,1.352113e+02,1.100636e-02,1.377079e-01,1.559942e-01,1.100338e-05,1.343222e+02,5.843200e-01
1420,0.544396,1.350403e+02,1.105869e-02,1.376814e-01,1.558650e-01,1.100402e-05,1.341515e+02,5.841412e-01
1421,0.544935,1.348695e+02,1.111891e-02,1.376583e-01,1.557446e-01,1.100486e-05,1.339810e+02,5.839813e-01
1422,0.546496,1.346991e+02,1.118204e-02,1.376373e-01,1.556305e-01,1.100581e-05,1.338109e+02,5.838349e-01
1423,0.546466,1.345291e+02,1.124233e-02,1.376174e-01,1.555200e-01,1.100677e-05,1.336410e+02,5.836961e-01
1424,0.546369,1.343593e+02,1.129244e-02,1.375981e-01,1.554109e-01,1.100764e-05,1.334714e+02,5.835591e-01
1425,0.545981,1.341898e+02,1.132343e-02,1.375788e-01,1.553009e-01,1.100837e-05,1.333022e+02,5.834187e-01
1426,0.544887,1.340206e+02,1.133125e-02,1.375587e-01,1.551882e-01,1.100896e-05,1.331333e+02,5.832710e-01
1427,0.549378,1.338517e+02,1.131786e-02,1.375372e-01,1.550715e-01,1.100943e-05,1.329647e+02,5.831133e-01
1428,0.545746,1.336831e+02,1.128401e-02,1.375138e-01,1.549503e-01,1.100985e-05,1.327964e+02,5.829452e-01
1429,0.544389,1.335148e+02,1.122402e-02,1.374886e-01,1.548250e-01,1.101032e-05,1.326285e+02,5.827683e-01
1430,0.545978,1.333467e+02,1.112321e-02,1.374622e-01,1.546971e-01,1.101094e-05,1.324609e+02,5.825861e-01
1431,0.543647,1.331789e+02,1.094770e-02,1.374359e-01,1.545689e-01,1.101182e-05,1.322935e+02,5.824039e-01
1432,0.544320,1.330112e+02,1.060707e-02,1.374114e-01,1.544437e-01,1.101312e-05,1.321265e+02,5.822294e-01
